chr	start	end	length	abs_summit	pileup	-logp	fold_enrichment	-logq	name
8	27598287	27598403	117	27598312	28.15	9.18961	3.58585	5.47303	rna_meth_peak_22582
8	27599620	27599737	118	27599629	15.01	10.09548	5.79272	6.22814	rna_meth_peak_22583
8	27600067	27600142	76	27600134	13.13	8.42608	5.25063	4.84778	rna_meth_peak_22584
8	27604484	27604522	39	27604509	17.83	8.16434	4.55607	4.62875	rna_meth_peak_22585
8	27614494	27614532	39	27614508	19.7	16.44615	8.87738	11.55451	rna_meth_peak_22586
8	27822170	27822276	107	27822204	16.89	13.16731	7.79071	8.79918	rna_meth_peak_22587
8	27822912	27823038	127	27823006	13.13	13.52647	8.39353	9.1005	rna_meth_peak_22588
8	30066644	30066700	57	30066652	15.95	9.42539	5.71529	5.67285	rna_meth_peak_22589
8	30680748	30680835	88	30680754	15.01	7.75706	4.45743	4.28543	rna_meth_peak_22590
8	30684293	30684351	59	30684298	10.32	8.04199	5.6885	4.52328	rna_meth_peak_22591
8	30689341	30689376	36	30689366	9.38	7.21519	5.36257	3.8337	rna_meth_peak_22592
8	30696215	30696298	84	30696230	12.2	11.42963	7.36412	7.3406	rna_meth_peak_22593
8	30696563	30696645	83	30696625	14.07	13.9576	8.41121	9.45182	rna_meth_peak_22594
8	30699932	30699967	36	30699948	12.2	15.7074	9.70331	10.92685	rna_meth_peak_22595
8	30703016	30703051	36	30703039	10.32	7.66189	5.44237	4.20955	rna_meth_peak_22596
8	30707922	30707957	36	30707948	11.26	8.71087	5.89342	5.06925	rna_meth_peak_22597
8	30785918	30786029	112	30786002	15.01	9.84673	5.64566	6.02312	rna_meth_peak_22598
8	30791081	30791145	65	30791113	8.44	9.00892	6.59479	5.32604	rna_meth_peak_22599
8	30793777	30793812	36	30793782	9.38	9.18244	6.58752	5.46676	rna_meth_peak_22600
8	30794093	30794171	79	30794094	10.32	7.99793	5.66006	4.4828	rna_meth_peak_22601
8	30797470	30797564	95	30797474	9.38	9.44858	6.74151	5.68991	rna_meth_peak_22602
8	30797799	30797880	82	30797828	13.13	14.90553	9.17838	10.25503	rna_meth_peak_22603
8	31100744	31100787	44	31100761	6.57	8.64976	6.29853	5.02284	rna_meth_peak_22604
8	37775179	37775218	40	37775199	10.32	9.83196	6.8095	6.01092	rna_meth_peak_22605
8	38062830	38062869	40	38062849	16.89	12.23123	7.19297	8.00695	rna_meth_peak_22606
8	38234275	38234310	36	38234301	10.32	10.19004	7.02241	6.31045	rna_meth_peak_22607
8	38234639	38234747	109	38234655	9.38	8.9333	6.4404	5.26134	rna_meth_peak_22608
8	38237933	38238000	68	38237977	12.2	11.67781	7.51509	7.54831	rna_meth_peak_22609
8	38242122	38242178	57	38242149	7.51	8.95836	6.56697	5.28329	rna_meth_peak_22610
8	38252345	38252410	66	38252355	9.38	8.47853	6.16504	4.88306	rna_meth_peak_22611
8	38253811	38253868	58	38253821	11.26	10.6804	7.12693	6.7143	rna_meth_peak_22612
8	38261715	38261750	36	38261727	18.76	15.47945	8.60795	10.73368	rna_meth_peak_22613
8	38261807	38261860	54	38261821	14.07	10.78988	6.4635	6.80125	rna_meth_peak_22614
8	38262149	38262203	55	38262175	10.32	8.49723	5.98062	4.90028	rna_meth_peak_22615
8	38262374	38262477	104	38262409	13.13	11.61263	7.23372	7.49717	rna_meth_peak_22616
8	38428182	38428241	60	38428206	15.95	9.96971	6.05331	6.12938	rna_meth_peak_22617
8	38971734	38971771	38	38971753	18.76	17.43471	9.84256	12.39095	rna_meth_peak_22618
8	38972016	38972064	49	38972032	10.32	7.24923	5.17373	3.86127	rna_meth_peak_22619
8	39014148	39014197	50	39014172	6.57	8.2067	6.13237	4.66164	rna_meth_peak_22620
8	39021812	39021847	36	39021836	12.2	13.14075	8.37342	8.77861	rna_meth_peak_22621
8	39025986	39026038	53	39026025	9.38	11.13867	7.63377	7.0972	rna_meth_peak_22622
8	39071466	39071507	42	39071484	8.44	11.63402	7.76623	7.5132	rna_meth_peak_22623
8	39104513	39104592	80	39104547	12.2	10.15478	6.57197	6.28139	rna_meth_peak_22624
8	39104649	39104703	55	39104699	12.2	10.19656	6.59825	6.31333	rna_meth_peak_22625
8	41510725	41510774	50	41510731	15.01	9.31879	5.33703	5.58109	rna_meth_peak_22626
8	41947929	41948007	79	41947946	7.51	9.04138	6.60368	5.34783	rna_meth_peak_22627
8	41949069	41949146	78	41949081	8.44	9.33501	6.76485	5.59223	rna_meth_peak_22628
8	41987334	41987382	49	41987359	8.44	6.94751	5.37798	3.62061	rna_meth_peak_22629
8	42369760	42369810	51	42369793	6.57	8.64976	6.29853	5.02284	rna_meth_peak_22630
8	42371475	42371524	50	42371495	9.38	10.73892	7.43691	6.76293	rna_meth_peak_22631
8	42392043	42392092	50	42392068	20.64	19.45367	10.40396	14.11716	rna_meth_peak_22632
8	42394391	42394448	58	42394419	17.83	18.67031	10.94515	13.44593	rna_meth_peak_22633
8	42395257	42395300	44	42395281	13.13	14.49126	8.94828	9.90592	rna_meth_peak_22634
8	42398577	42398676	100	42398594	15.01	10.3558	5.94765	6.43996	rna_meth_peak_22635
8	42398900	42399001	102	42398929	17.83	12.38966	6.99319	8.14763	rna_meth_peak_22636
8	42399818	42399854	37	42399837	15.01	13.67657	7.97365	9.21902	rna_meth_peak_22637
8	42402043	42402088	46	42402063	15.01	7.2143	4.16521	3.8337	rna_meth_peak_22638
8	42403148	42403198	51	42403165	17.83	9.61425	5.3482	5.82799	rna_meth_peak_22639
8	42403559	42403608	50	42403576	14.07	7.19557	4.32632	3.8182	rna_meth_peak_22640
8	43030176	43030212	37	43030192	10.32	14.21966	9.01571	9.67518	rna_meth_peak_22641
8	43063997	43064047	51	43064023	14.07	16.78505	10.02187	11.84517	rna_meth_peak_22642
8	43069761	43069815	55	43069792	13.13	11.34488	7.06735	7.27154	rna_meth_peak_22643
8	43072359	43072394	36	43072374	10.32	10.46538	7.18282	6.5314	rna_meth_peak_22644
8	47157565	47157608	44	47157589	30.02	25.42371	10.34072	19.29423	rna_meth_peak_22645
8	47773351	47773427	77	47773411	30.02	14.17378	5.10569	9.63618	rna_meth_peak_22646
8	47782322	47782413	92	47782393	30.02	12.3086	4.43174	8.07358	rna_meth_peak_22647
8	47782644	47782753	110	47782656	22.52	9.93796	4.57522	6.10194	rna_meth_peak_22648
8	47783583	47783635	53	47783612	14.07	11.38618	6.83268	7.30579	rna_meth_peak_22649
8	47784950	47785106	157	47784963	19.7	10.38547	5.33558	6.46264	rna_meth_peak_22650
8	47788796	47788865	70	47788820	17.83	9.1484	5.08802	5.43947	rna_meth_peak_22651
8	47794151	47794254	104	47794243	15.01	8.36569	4.79374	4.79679	rna_meth_peak_22652
8	47798078	47798115	38	47798087	15.01	13.22648	7.69764	8.84483	rna_meth_peak_22653
8	47798420	47798549	130	47798490	15.01	13.72868	8.00554	9.26092	rna_meth_peak_22654
8	47799041	47799206	166	47799066	19.7	20.01287	11.10625	14.60471	rna_meth_peak_22655
8	47799391	47799549	159	47799398	17.83	11.20838	6.27522	7.15505	rna_meth_peak_22656
8	47800624	47800784	161	47800726	15.95	9.16153	5.5535	5.45062	rna_meth_peak_22657
8	47801047	47801137	91	47801058	16.89	10.08303	5.8609	6.22163	rna_meth_peak_22658
8	47803226	47803299	74	47803268	18.76	13.4421	7.3417	9.0328	rna_meth_peak_22659
8	47803508	47803630	123	47803535	18.76	13.4421	7.3417	9.0328	rna_meth_peak_22660
8	47806977	47807048	72	47806989	16.89	7.6155	4.4452	4.16756	rna_meth_peak_22661
8	47817301	47817367	67	47817318	13.13	7.98736	4.98403	4.47778	rna_meth_peak_22662
8	47817638	47817674	37	47817667	15.01	9.96971	5.71824	6.12938	rna_meth_peak_22663
8	47819245	47819319	75	47819286	16.89	15.6976	9.41446	10.92103	rna_meth_peak_22664
8	47819581	47819647	67	47819600	10.32	9.02965	6.31703	5.34332	rna_meth_peak_22665
8	47820563	47820616	54	47820585	13.13	7.78242	4.86063	4.30881	rna_meth_peak_22666
8	47821449	47821599	151	47821598	15.95	6.9063	4.23732	3.59419	rna_meth_peak_22667
8	47823697	47823806	110	47823772	13.13	10.04455	6.25429	6.18699	rna_meth_peak_22668
8	47824078	47824147	70	47824108	14.07	10.95378	6.56485	6.94319	rna_meth_peak_22669
8	47826508	47826548	41	47826542	11.26	7.02086	4.81096	3.67857	rna_meth_peak_22670
8	47828436	47828509	74	47828447	12.2	9.62345	6.23653	5.83462	rna_meth_peak_22671
8	47830785	47830891	107	47830798	18.76	10.39254	5.55789	6.4691	rna_meth_peak_22672
8	47831664	47831741	78	47831689	20.64	11.35124	5.62962	7.27678	rna_meth_peak_22673
8	47832031	47832068	38	47832049	20.64	11.15289	5.52611	7.10919	rna_meth_peak_22674
8	47836201	47836245	45	47836219	17.83	7.66204	4.29418	4.20955	rna_meth_peak_22675
8	47838989	47839072	84	47839002	15.01	11.65085	6.73074	7.52857	rna_meth_peak_22676
8	47839315	47839403	89	47839395	14.07	11.29696	6.77738	7.23161	rna_meth_peak_22677
8	47839895	47840000	106	47839936	13.13	8.20166	5.11386	4.65707	rna_meth_peak_22678
8	47840269	47840343	75	47840281	15.95	10.09548	6.13215	6.22814	rna_meth_peak_22679
8	47852501	47852614	114	47852559	13.13	14.52768	8.96872	9.9337	rna_meth_peak_22680
8	47852872	47852932	61	47852877	9.38	9.1568	6.5725	5.44748	rna_meth_peak_22681
8	47853916	47854032	117	47853932	12.2	12.21393	7.8364	7.99332	rna_meth_peak_22682
8	47854262	47854345	84	47854282	15.95	15.26432	9.4583	10.55459	rna_meth_peak_22683
8	47855064	47855201	138	47855090	15.01	18.78783	10.90673	13.54575	rna_meth_peak_22684
8	47856988	47857115	128	47857045	14.07	16.92177	10.09435	11.965	rna_meth_peak_22685
8	47857406	47857456	51	47857441	13.13	11.34488	7.06735	7.27154	rna_meth_peak_22686
8	47858356	47858464	109	47858445	13.13	12.94705	8.04937	8.61236	rna_meth_peak_22687
8	47858673	47858819	147	47858725	21.58	22.07118	11.66241	16.39164	rna_meth_peak_22688
8	47859017	47859150	134	47859036	15.95	14.16219	8.75479	9.62887	rna_meth_peak_22689
8	47859457	47859562	106	47859489	15.01	13.67657	7.97365	9.21902	rna_meth_peak_22690
8	47859804	47859889	86	47859824	14.07	12.69653	7.64345	8.39803	rna_meth_peak_22691
8	47860727	47860805	79	47860748	17.83	19.0565	11.17913	13.77602	rna_meth_peak_22692
8	47861064	47861123	60	47861088	20.64	23.93372	13.13121	18.01042	rna_meth_peak_22693
8	47861897	47861953	57	47861914	14.07	15.60109	9.37136	10.84069	rna_meth_peak_22694
8	47862212	47862358	147	47862258	21.58	20.17685	10.49184	14.74725	rna_meth_peak_22695
8	47862582	47862691	110	47862639	14.07	12.92778	7.78558	8.5962	rna_meth_peak_22696
8	47863237	47863385	149	47863253	15.01	13.01329	7.56667	8.66814	rna_meth_peak_22697
8	47863684	47863722	39	47863717	13.13	11.10083	6.91521	7.06615	rna_meth_peak_22698
8	47864401	47864597	197	47864465	12.2	13.49064	8.56916	9.07025	rna_meth_peak_22699
8	47864778	47864925	148	47864790	15.01	17.82285	10.39681	12.72457	rna_meth_peak_22700
8	47877564	47877677	114	47877599	11.26	14.409	9.13436	9.8382	rna_meth_peak_22701
8	47877917	47878008	92	47878000	10.32	12.31176	8.17219	8.07653	rna_meth_peak_22702
8	47879331	47879490	160	47879354	13.13	14.17364	8.76842	9.63618	rna_meth_peak_22703
8	47879676	47879737	62	47879680	8.44	7.52848	5.74297	4.09727	rna_meth_peak_22704
8	47881258	47881303	46	47881273	14.07	14.15802	8.53118	9.62798	rna_meth_peak_22705
8	47882090	47882229	140	47882108	20.64	17.41685	9.13861	12.37631	rna_meth_peak_22706
8	47885789	47885941	153	47885918	15.95	10.3558	6.29616	6.43996	rna_meth_peak_22707
8	47887391	47887536	146	47887519	17.83	16.65105	9.68797	11.73462	rna_meth_peak_22708
8	47887734	47887856	123	47887821	18.76	18.26262	10.36276	13.1054	rna_meth_peak_22709
8	47888379	47888476	98	47888433	12.2	10.54429	6.81638	6.59647	rna_meth_peak_22710
8	47888854	47888987	134	47888881	16.89	10.56152	6.15112	6.60991	rna_meth_peak_22711
8	47890147	47890298	152	47890170	15.95	11.37397	6.94642	7.29499	rna_meth_peak_22712
8	47890437	47890556	120	47890502	13.13	9.44462	5.87966	5.68894	rna_meth_peak_22713
8	47892976	47893094	119	47893006	13.13	11.72118	7.30098	7.5858	rna_meth_peak_22714
8	47893496	47893560	65	47893539	16.89	15.15884	9.07072	10.47315	rna_meth_peak_22715
8	47897024	47897138	115	47897040	12.2	14.70702	9.21544	10.08286	rna_meth_peak_22716
8	47897371	47897447	77	47897398	15.95	18.28757	11.26947	13.12366	rna_meth_peak_22717
8	47898301	47898387	87	47898359	12.2	6.6833	4.39884	3.40181	rna_meth_peak_22718
8	47898646	47898709	64	47898652	9.38	8.07214	5.91226	4.5481	rna_meth_peak_22719
8	47900232	47900299	68	47900284	15.95	12.60817	7.74647	8.32933	rna_meth_peak_22720
8	47900557	47900633	77	47900580	13.13	12.94705	8.04937	8.61236	rna_meth_peak_22721
8	47902838	47902957	120	47902853	17.83	13.02601	7.38841	8.67839	rna_meth_peak_22722
8	47904709	47904804	96	47904741	15.95	15.89724	9.85423	11.09395	rna_meth_peak_22723
8	47905048	47905151	104	47905122	19.7	20.73892	11.55248	15.23227	rna_meth_peak_22724
8	47912603	47912680	78	47912647	21.58	17.51793	8.86124	12.46204	rna_meth_peak_22725
8	47913750	47913887	138	47913859	24.39	16.49074	7.36456	11.59525	rna_meth_peak_22726
8	47915176	47915239	64	47915192	15.95	13.01329	8.01005	8.66814	rna_meth_peak_22727
8	47918115	47918217	103	47918197	15.95	11.53525	7.05045	7.42875	rna_meth_peak_22728
8	47927383	47927495	113	47927407	19.7	10.5758	5.43646	6.62309	rna_meth_peak_22729
8	47927948	47928057	110	47928039	14.07	11.66272	7.00413	7.5369	rna_meth_peak_22730
8	47928942	47929002	61	47928976	13.13	12.42301	7.73233	8.17339	rna_meth_peak_22731
8	47929292	47929328	37	47929314	13.13	13.22915	8.21785	8.84483	rna_meth_peak_22732
8	47929696	47929835	140	47929748	14.07	14.54926	8.76331	9.95146	rna_meth_peak_22733
8	47930498	47930571	74	47930524	15.01	16.71239	9.77955	11.7873	rna_meth_peak_22734
8	47930850	47930913	64	47930882	15.01	15.89724	9.30877	11.09395	rna_meth_peak_22735
8	47932884	47933000	117	47932912	11.26	13.14424	8.51745	8.78094	rna_meth_peak_22736
8	47934132	47934229	98	47934159	15.01	19.73669	11.38121	14.36552	rna_meth_peak_22737
8	47934847	47934888	42	47934859	11.26	13.39843	8.64723	8.99501	rna_meth_peak_22738
8	47935580	47935722	143	47935689	14.07	17.75999	10.52576	12.66905	rna_meth_peak_22739
8	47935977	47936020	44	47936005	15.01	13.67657	7.97365	9.21902	rna_meth_peak_22740
8	47936206	47936353	148	47936221	12.2	9.79414	6.34447	5.97631	rna_meth_peak_22741
8	47936535	47936632	98	47936559	18.76	20.93231	11.99263	15.39772	rna_meth_peak_22742
8	47939382	47939513	132	47939480	14.07	18.91844	11.08301	13.65669	rna_meth_peak_22743
8	47939720	47939760	41	47939746	15.01	19.91925	11.46926	14.52103	rna_meth_peak_22744
8	47943123	47943184	62	47943156	11.26	9.08008	6.12916	5.37936	rna_meth_peak_22745
8	47943382	47943440	59	47943408	13.13	13.22915	8.21785	8.84483	rna_meth_peak_22746
8	47953997	47954082	86	47954065	11.26	9.99513	6.70586	6.14998	rna_meth_peak_22747
8	47954200	47954263	64	47954211	10.32	10.75942	7.35073	6.77771	rna_meth_peak_22748
8	47954499	47954553	55	47954526	11.26	14.04856	8.966	9.53246	rna_meth_peak_22749
8	47955716	47955775	60	47955761	9.38	9.94691	7.02051	6.1105	rna_meth_peak_22750
8	47957015	47957087	73	47957021	14.07	11.66272	7.00413	7.5369	rna_meth_peak_22751
8	47962210	47962278	69	47962230	21.58	9.46042	4.51569	5.69579	rna_meth_peak_22752
8	47964755	47964862	108	47964761	18.76	8.48943	4.54551	4.89325	rna_meth_peak_22753
8	47967565	47967636	72	47967577	19.7	7.87279	4.08486	4.38758	rna_meth_peak_22754
8	47975625	47975664	40	47975653	18.76	9.03208	4.82516	5.34532	rna_meth_peak_22755
8	47975915	47976009	95	47975993	20.64	11.35124	5.62962	7.27678	rna_meth_peak_22756
8	47977233	47977393	161	47977235	25.33	7.30913	3.21112	3.91163	rna_meth_peak_22757
8	47977650	47977707	58	47977656	23.45	10.26396	4.56587	6.36068	rna_meth_peak_22758
8	48008598	48008634	37	48008610	19.7	16.22936	8.74242	11.3749	rna_meth_peak_22759
8	48061281	48061331	51	48061304	24.39	7.28243	3.28415	3.88998	rna_meth_peak_22760
8	53769470	53769524	55	53769478	6.57	8.44321	6.22315	4.85648	rna_meth_peak_22761
8	53795497	53795535	39	53795513	7.51	10.24992	7.07942	6.34855	rna_meth_peak_22762
8	53795915	53795988	74	53795967	5.63	6.93086	5.45161	3.61036	rna_meth_peak_22763
8	53817265	53817300	36	53817290	7.51	9.04138	6.60368	5.34783	rna_meth_peak_22764
8	53817590	53817649	60	53817621	8.44	10.53765	7.33209	6.59248	rna_meth_peak_22765
8	53966856	53966897	42	53966866	26.27	11.25152	4.5449	7.19258	rna_meth_peak_22766
8	53966963	53967387	425	53967015	19.7	7.99138	4.14041	4.48035	rna_meth_peak_22767
8	53967462	53967511	50	53967497	15.01	9.31879	5.33703	5.58109	rna_meth_peak_22768
8	53967769	53967917	149	53967772	12.2	9.97111	6.45622	6.12938	rna_meth_peak_22769
8	53968199	53968261	63	53968247	11.26	10.6804	7.12693	6.7143	rna_meth_peak_22770
8	54046526	54046561	36	54046553	10.32	9.02965	6.31703	5.34332	rna_meth_peak_22771
8	54046613	54046672	60	54046641	18.76	19.33577	11.02894	14.02061	rna_meth_peak_22772
8	54046963	54047068	106	54046981	15.01	10.22413	5.86917	6.33261	rna_meth_peak_22773
8	54047123	54047190	68	54047166	19.7	6.46191	3.45034	3.22076	rna_meth_peak_22774
8	54047283	54047413	131	54047345	22.52	16.31975	7.83887	11.44869	rna_meth_peak_22775
8	54047877	54047960	84	54047935	16.89	13.76559	8.17526	9.29214	rna_meth_peak_22776
8	54048093	54048238	146	54048233	12.2	10.96729	7.07967	6.95382	rna_meth_peak_22777
8	54052841	54052909	69	54052889	13.13	11.29966	7.03919	7.23204	rna_meth_peak_22778
8	54053365	54053404	40	54053383	12.2	12.50471	8.00759	8.24054	rna_meth_peak_22779
8	54055249	54055285	37	54055259	9.38	11.77384	7.92756	7.63257	rna_meth_peak_22780
8	54135428	54135482	55	54135438	11.26	6.42585	4.43499	3.18832	rna_meth_peak_22781
8	55738908	55738943	36	55738924	12.2	15.18379	9.45308	10.49183	rna_meth_peak_22782
8	56050225	56050260	36	56050239	9.38	13.30043	8.53777	8.90677	rna_meth_peak_22783
8	56073372	56073427	56	56073423	26.27	8.29425	3.46234	4.7332	rna_meth_peak_22784
8	56073537	56073594	58	56073579	31.9	11.28316	4.10206	7.22055	rna_meth_peak_22785
8	56073868	56073959	92	56073915	54.42	29.54587	6.90962	22.91309	rna_meth_peak_22786
8	56074220	56074328	109	56074299	53.48	33.83447	8.41733	26.67334	rna_meth_peak_22787
8	56211954	56211992	39	56211983	10.32	13.11401	8.54994	8.75667	rna_meth_peak_22788
8	58565197	58565251	55	58565232	12.2	11.67781	7.51509	7.54831	rna_meth_peak_22789
8	58571048	58571139	92	58571114	12.2	13.49064	8.56916	9.07025	rna_meth_peak_22790
8	58579808	58579955	148	58579817	16.89	11.9584	7.0202	7.77894	rna_meth_peak_22791
8	58582534	58582628	95	58582603	24.39	9.79599	4.23217	5.97743	rna_meth_peak_22792
8	58582698	58582734	37	58582719	16.89	9.03622	5.24252	5.34783	rna_meth_peak_22793
8	60281216	60281266	51	60281217	13.13	7.39787	4.63129	3.98738	rna_meth_peak_22794
8	60559038	60559080	43	60559065	13.13	13.84066	8.57688	9.35815	rna_meth_peak_22795
8	60572225	60572276	52	60572265	11.26	10.6804	7.12693	6.7143	rna_meth_peak_22796
8	60591697	60591757	61	60591742	14.07	12.26021	7.37421	8.03082	rna_meth_peak_22797
8	60621682	60621717	36	60621687	19.7	9.9328	5.09903	6.09724	rna_meth_peak_22798
8	61578798	61578857	60	61578851	25.33	9.12261	3.8541	5.41885	rna_meth_peak_22799
8	61579085	61579121	37	61579094	26.27	9.51055	3.88896	5.73719	rna_meth_peak_22800
8	61624663	61625049	387	61624723	15.95	9.31879	5.64976	5.58109	rna_meth_peak_22801
8	61653428	61653463	36	61653435	14.07	6.81233	4.11378	3.5108	rna_meth_peak_22802
8	63015174	63015275	102	63015241	9.38	6.95301	5.19096	3.62061	rna_meth_peak_22803
8	63015557	63015601	45	63015567	10.32	10.75942	7.35073	6.77771	rna_meth_peak_22804
8	63017410	63017446	37	63017443	7.51	9.04138	6.60368	5.34783	rna_meth_peak_22805
8	63017754	63017789	36	63017767	7.51	9.49146	6.79356	5.72174	rna_meth_peak_22806
8	63023745	63023822	78	63023758	13.13	11.50625	7.1677	7.40469	rna_meth_peak_22807
8	63024083	63024120	38	63024092	15.01	15.57289	9.11793	10.8141	rna_meth_peak_22808
8	63025995	63026126	132	63026018	14.07	19.59016	11.38436	14.23725	rna_meth_peak_22809
8	63026370	63026446	77	63026437	9.38	10.73892	7.43691	6.76293	rna_meth_peak_22810
8	63035503	63035579	77	63035551	12.2	12.50471	8.00759	8.24054	rna_meth_peak_22811
8	63035844	63035907	64	63035887	9.38	8.69921	6.29971	5.06395	rna_meth_peak_22812
8	65602637	65602702	66	65602647	15.01	10.49061	6.02827	6.55179	rna_meth_peak_22813
8	65602868	65602942	75	65602924	15.01	6.9063	4.00277	3.59419	rna_meth_peak_22814
8	65622104	65622167	64	65622137	8.44	11.90099	7.8603	7.73094	rna_meth_peak_22815
8	65710169	65710217	49	65710194	13.13	13.22915	8.21785	8.84483	rna_meth_peak_22816
8	66922147	66922273	127	66922163	24.39	13.77665	5.98892	9.30075	rna_meth_peak_22817
8	66922476	66922563	88	66922542	27.21	15.62947	6.22959	10.86263	rna_meth_peak_22818
8	66925285	66925367	83	66925351	19.7	16.22936	8.74242	11.3749	rna_meth_peak_22819
8	67043448	67043483	36	67043471	10.32	9.02965	6.31703	5.34332	rna_meth_peak_22820
8	67045978	67046095	118	67046064	13.13	13.52647	8.39353	9.1005	rna_meth_peak_22821
8	67056379	67056434	56	67056411	13.13	16.78712	10.15132	11.84647	rna_meth_peak_22822
8	67056684	67056761	78	67056735	10.32	12.14215	8.08811	7.93482	rna_meth_peak_22823
8	69689999	69690095	97	69690029	33.77	8.58455	3.13853	4.97673	rna_meth_peak_22824
